degree,coef0,gamma,cost,nu,dev
1,-2.5,0.15,64,0.2,0.387603476378336
2,-2.5,0.15,64,0.2,-8.22200877959735
3,-2.5,0.15,64,0.2,-8.44585929872789
4,-2.5,0.15,64,0.2,-9.48979070526348
5,-2.5,0.15,64,0.2,-10.6972221577007
1,0,0.15,64,0.2,0.387695335558973
5,0,0.1,128,0.2,0.434284618883324
2,0,0.15,64,0.2,0.506894246152912
1,2.5,0.1,128,0.2,0.38790499001094
5,5,0.1,0.25,0.5,0.637886060917164
1,-5,0.15,0.25,0.5,0.478623392854837
2,-5,0.15,0.25,0.5,-5.84751262512817
3,-5,0.15,0.25,0.5,-4.74316999999052
4,-5,0.15,0.25,0.5,-7.89260346981709
5,-5,0.15,0.25,0.5,-7.28205318962929
1,-2.5,0.15,0.25,0.5,0.4786393674193
2,-2.5,0.15,0.25,0.5,-4.44628178105955
3,-2.5,0.15,0.25,0.5,-4.28665267211197
4,-2.5,0.15,0.25,0.5,-5.67916607148865
5,-2.5,0.15,0.25,0.5,-6.04615192755042
1,0,0.15,0.25,0.5,0.47859984824105
2,0,0.15,0.25,0.5,0.592976005974988
3,0,0.15,0.25,0.5,0.515190256667157
3,5,0.25,16,0.2,0.490559909594862
4,0,0.15,0.25,0.5,0.472855764377322
5,0,0.15,0.25,0.5,0.394939054042817
3,0,0.15,64,0.2,0.516495193343332
1,2.5,0.15,0.25,0.5,0.478594705162593
2,2.5,0.1,128,0.2,0.505853974477156
2,2.5,0.15,0.25,0.5,0.617149228011395
3,2.5,0.15,0.25,0.5,0.681652858316445
4,2.5,0.15,0.25,0.5,0.665162603844794
5,2.5,0.25,2,0.3,0.33951667988236
1,5,0.25,2,0.3,0.419544809918142
2,5,0.25,2,0.3,0.585605446508576
4,0,0.15,64,0.2,0.454441036848642
5,2.5,0.2,32,0.2,0.0282303518819909
1,5,0.2,32,0.2,0.38835549400898
2,5,0.2,32,0.2,0.505853974477156
5,2.5,0.15,0.25,0.5,0.618755531205432
1,5,0.15,0.25,0.5,0.478594321501903
2,5,0.15,0.25,0.5,0.615565800222501
3,5,0.25,2,0.3,0.569007451579416
3,5,0.15,0.25,0.5,0.674335744982084
5,0,0.15,64,0.2,0.392773331472039
1,2.5,0.15,64,0.2,0.387719683622547
2,2.5,0.15,64,0.2,0.505308462480026
4,5,0.15,0.25,0.5,0.649844053684118
3,2.5,0.1,128,0.2,0.501702343051611
4,5,0.4,4,0.2,0.246517150723521
4,2.5,0.35,8,0.2,0.303473837833473
3,5,0.2,32,0.2,0.480870578011123
3,2.5,0.15,64,0.2,0.478076524636077
5,5,0.25,0.5,0.4,0.403682514535464
1,-5,0.3,0.5,0.4,0.449880547177885
2,-5,0.3,0.5,0.4,-6.53356381845803
3,-5,0.3,0.5,0.4,-5.4214037261512
4,-5,0.3,0.5,0.4,-8.56986398741817
5,-5,0.3,0.5,0.4,-8.8732917701477
1,-2.5,0.3,0.5,0.4,0.449886623217921
2,-2.5,0.3,0.5,0.4,-6.12103530758156
3,-2.5,0.3,0.5,0.4,-5.27711690592715
4,-2.5,0.3,0.5,0.4,-6.28967040569452
5,-2.5,0.3,0.5,0.4,-6.72047516099638
1,0,0.3,0.5,0.4,0.449733617627005
2,0,0.3,0.5,0.4,0.618649486453622
3,0,0.3,0.5,0.4,0.612142327612233
4,0,0.3,0.5,0.4,0.564202475945479
5,0,0.3,0.5,0.4,0.504378856845416
1,2.5,0.3,0.5,0.4,0.449798297374467
2,2.5,0.3,0.5,0.4,0.625945501168072
3,2.5,0.3,0.5,0.4,0.630055725975442
4,5,0.25,2,0.3,0.471575713797015
4,5,0.25,16,0.2,0.263847874960477
4,2.5,0.1,128,0.2,0.398525164569652
5,5,0.35,1,0.3,0.154323867891362
1,-5,0.4,1,0.3,0.419970458655048
2,-5,0.4,1,0.3,-5.72939185254029
3,-5,0.4,1,0.3,-7.01544339736866
5,5,0.15,0.25,0.5,0.573843609072707
4,-5,0.4,1,0.3,-7.66511805329704
1,-5,0.2,0.25,0.5,0.476896631538894
5,-5,0.4,1,0.3,-10.0300409490475
1,-2.5,0.4,1,0.3,0.419795433762886
2,-5,0.2,0.25,0.5,-5.99371775821057
2,-2.5,0.4,1,0.3,-6.54613973474699
3,-5,0.2,0.25,0.5,-5.00528293429748
3,-2.5,0.4,1,0.3,-5.77538196899996
4,-2.5,0.4,1,0.3,-7.8010542081713
4,-5,0.2,0.25,0.5,-8.04145548273183
5,-2.5,0.4,1,0.3,-8.79654895311003
1,0,0.4,1,0.3,0.419955420471565
5,-5,0.2,0.25,0.5,-6.94633121755655
1,-2.5,0.2,0.25,0.5,0.476940158709849
2,0,0.4,1,0.3,0.57938548031942
2,-2.5,0.2,0.25,0.5,-4.58659338987169
3,-2.5,0.2,0.25,0.5,-4.60972172044269
4,-2.5,0.2,0.25,0.5,-5.81868710844955
5,-2.5,0.2,0.25,0.5,-6.37888965218194
1,0,0.2,0.25,0.5,0.476941727269204
3,0,0.4,1,0.3,0.575075618741916
2,0,0.2,0.25,0.5,0.625334837514202
3,0,0.2,0.25,0.5,0.573361446312421
4,0,0.2,0.25,0.5,0.530075749769171
5,0,0.2,0.25,0.5,0.487766283136998
4,2.5,0.3,0.5,0.4,0.549586662593241
1,2.5,0.2,0.25,0.5,0.476939813387729
2,2.5,0.2,0.25,0.5,0.647349428481596
3,2.5,0.2,0.25,0.5,0.674882832740542
4,2.5,0.2,0.25,0.5,0.654365982833287
4,0,0.4,1,0.3,0.461543723294898
4,2.5,0.15,64,0.2,0.361856878136265
4,5,0.2,32,0.2,0.213837019175855
5,2.5,0.2,0.25,0.5,0.587422290433431
1,5,0.2,0.25,0.5,0.477018788477436
2,5,0.2,0.25,0.5,0.647229732327009
3,5,0.2,0.25,0.5,0.672261215875088
5,5,0.4,4,0.2,-0.152020093870266
1,-5,0.05,4,0.3,0.421734514995878
2,-5,0.05,4,0.3,-6.63557429058821
3,-5,0.05,4,0.3,-5.21015814246351
4,-5,0.05,4,0.3,-7.32591626767938
5,-5,0.05,4,0.3,-8.13901321948002
1,-2.5,0.05,4,0.3,0.421834913858168
2,-2.5,0.05,4,0.3,-6.2541404798498
3,-2.5,0.05,4,0.3,-4.74150242849937
4,-2.5,0.05,4,0.3,-6.29772911628029
5,-2.5,0.05,4,0.3,-6.72913543090382
1,0,0.05,4,0.3,0.421790857975702
2,0,0.05,4,0.3,0.523924050479257
3,0,0.05,4,0.3,0.357530930972063
4,0,0.05,4,0.3,0.146388169417409
5,0,0.05,4,0.3,0.0631428548766879
1,2.5,0.05,4,0.3,0.421790869993691
2,2.5,0.05,4,0.3,0.538699291417641
3,2.5,0.05,4,0.3,0.574695073270439
5,2.5,0.35,8,0.2,-0.18275518971847
4,2.5,0.05,4,0.3,0.581798266240463
1,5,0.35,8,0.2,0.388164197165527
2,5,0.35,8,0.2,0.504490685314733
4,5,0.2,0.25,0.5,0.641987285116637
5,2.5,0.05,4,0.3,0.567353097436304
1,5,0.05,4,0.3,0.421747980915634
2,5,0.05,4,0.3,0.538994798226802
3,5,0.05,4,0.3,0.588082639764484
5,0,0.4,1,0.3,0.336610408850444
1,2.5,0.4,1,0.3,0.420026895022437
2,2.5,0.4,1,0.3,0.588039307722306
3,2.5,0.4,1,0.3,0.564600870795488
3,5,0.35,8,0.2,0.482807032048335
4,5,0.05,4,0.3,0.580860791184688
5,2.5,0.3,0.5,0.4,0.43998645814681
1,5,0.3,0.5,0.4,0.449914756520721
2,5,0.3,0.5,0.4,0.625085340324904
5,2.5,0.1,128,0.2,0.212622451615769
1,5,0.1,128,0.2,0.387850863108636
3,5,0.3,0.5,0.4,0.631065702163559
5,5,0.25,16,0.2,-0.11114490180233
1,-5,0.3,16,0.2,0.388946910802357
2,-5,0.3,16,0.2,-8.22200877959735
3,-5,0.3,16,0.2,-8.95364920503871
4,-5,0.3,16,0.2,-10.2399573648792
5,-5,0.3,16,0.2,-12.2360127421917
1,-2.5,0.3,16,0.2,0.38866375205661
2,-2.5,0.3,16,0.2,-7.77958058261579
3,-2.5,0.3,16,0.2,-6.79861223376894
4,-2.5,0.3,16,0.2,-8.98644794796516
5,-2.5,0.3,16,0.2,-6.43303851148509
1,0,0.3,16,0.2,0.388367903179694
2,5,0.1,128,0.2,0.505814952390901
2,0,0.3,16,0.2,0.507583504746442
3,0,0.3,16,0.2,0.499087242658201
5,5,0.25,2,0.3,0.234214502862823
1,-5,0.3,2,0.3,0.419033594416628
2,-5,0.3,2,0.3,-5.93870350792898
3,-5,0.3,2,0.3,-7.0966236972721
4,-5,0.3,2,0.3,-7.84544844027587
5,-5,0.3,2,0.3,-10.0740958929548
1,-2.5,0.3,2,0.3,0.419059307542858
2,-2.5,0.3,2,0.3,-6.79304812631699
3,-2.5,0.3,2,0.3,-5.86360391117615
4,-2.5,0.3,2,0.3,-8.05736140810925
5,-2.5,0.3,2,0.3,-7.19372217297621
1,0,0.3,2,0.3,0.419124555403398
2,0,0.3,2,0.3,0.584519649279798
3,0,0.3,2,0.3,0.576801448740527
4,0,0.3,2,0.3,0.49269372785553
5,2.5,0.15,64,0.2,0.0965181046059975
1,5,0.15,64,0.2,0.387440640326499
2,5,0.15,64,0.2,0.505370194808317
4,2.5,0.4,1,0.3,0.478067447631694
5,5,0.05,4,0.3,0.546858444330854
1,-5,0.1,4,0.3,0.419913823564231
2,-5,0.1,4,0.3,-7.00518611127514
3,-5,0.1,4,0.3,-6.11419113232949
4,-5,0.1,4,0.3,-7.66410649653059
5,-5,0.1,4,0.3,-9.0266504837269
1,-2.5,0.1,4,0.3,0.419976602315408
2,-2.5,0.1,4,0.3,-5.40729005719225
3,-2.5,0.1,4,0.3,-5.63704132894372
4,-2.5,0.1,4,0.3,-6.62366210250169
5,-2.5,0.1,4,0.3,-7.65878244956822
1,0,0.1,4,0.3,0.419955420471565
2,0,0.1,4,0.3,0.562404319864274
3,0,0.1,4,0.3,0.52445619031736
4,0,0.1,4,0.3,0.444516388594235
3,5,0.1,128,0.2,0.452061081761776
5,0,0.1,4,0.3,0.360531791058664
1,2.5,0.1,4,0.3,0.419754214269927
2,2.5,0.1,4,0.3,0.578830603392675
4,5,0.3,0.5,0.4,0.535713856700747
3,2.5,0.1,4,0.3,0.59478257796762
4,0,0.3,16,0.2,0.378894120614007
5,5,0.2,32,0.2,-0.164012384483352
1,-5,0.25,32,0.2,0.387908041547855
2,-5,0.25,32,0.2,-8.51677094695052
3,-5,0.25,32,0.2,-9.18532583742122
4,-5,0.25,32,0.2,-10.5500104085545
5,-5,0.25,32,0.2,-7.30754193874178
5,0,0.3,2,0.3,0.423054181182002
1,-2.5,0.25,32,0.2,0.387857986425624
1,2.5,0.3,2,0.3,0.419035217823834
2,-2.5,0.25,32,0.2,-8.08241068152376
3,-2.5,0.25,32,0.2,-6.97689398515233
4,-2.5,0.25,32,0.2,-9.29880052089561
5,-2.5,0.25,32,0.2,-8.50353733664583
2,2.5,0.3,2,0.3,0.588233027950033
1,0,0.25,32,0.2,0.387609516714246
2,0,0.25,32,0.2,0.509350365268239
5,5,0.2,0.25,0.5,0.54572984552402
1,-5,0.25,0.25,0.5,0.476059883245709
2,-5,0.25,0.25,0.5,-6.10493544107929
3,-5,0.25,0.25,0.5,-5.30063542887361
4,2.5,0.1,4,0.3,0.561716659375709
4,-5,0.25,0.25,0.5,-8.14201409033162
5,-5,0.25,0.25,0.5,-7.87825807701645
1,-2.5,0.25,0.25,0.5,0.47601127768012
2,-2.5,0.25,0.25,0.5,-4.68533597076459
3,-2.5,0.25,0.25,0.5,-4.85500774296705
4,-2.5,0.25,0.25,0.5,-5.94010701036305
3,2.5,0.3,2,0.3,0.564738931269016
5,-2.5,0.25,0.25,0.5,-6.63059307946038
1,0,0.25,0.25,0.5,0.475879609124262
2,0,0.25,0.25,0.5,0.640873041331508
3,0,0.25,0.25,0.5,0.610325663185341
4,0,0.25,0.25,0.5,0.57049343733319
5,0,0.25,0.25,0.5,0.531568427605548
1,2.5,0.25,0.25,0.5,0.475976443237252
2,2.5,0.25,0.25,0.5,0.664045168050007
3,2.5,0.25,0.25,0.5,0.673115486807447
3,0,0.25,32,0.2,0.496653260596718
4,2.5,0.25,0.25,0.5,0.631330389281412
4,5,0.35,8,0.2,0.225551366832537
3,5,0.15,64,0.2,0.440846694802473
5,0,0.3,16,0.2,0.100404069478284
1,2.5,0.3,16,0.2,0.38891313979215
2,2.5,0.3,16,0.2,0.505210579605175
5,2.5,0.1,4,0.3,0.517678907449711
1,5,0.1,4,0.3,0.419886953562438
2,5,0.1,4,0.3,0.578091081060526
4,0,0.25,32,0.2,0.378242117775901
3,5,0.1,4,0.3,0.588303035244595
4,2.5,0.3,2,0.3,0.49289333755585
3,2.5,0.3,16,0.2,0.490401959077265
4,5,0.1,128,0.2,0.226236331862588
4,5,0.1,4,0.3,0.544185218901496
5,0,0.25,32,0.2,0.117034340963225
1,2.5,0.25,32,0.2,0.387886315849524
2,2.5,0.25,32,0.2,0.503279841441009
5,2.5,0.4,1,0.3,0.140613899996418
1,5,0.4,1,0.3,0.419792287384471
5,2.5,0.25,0.25,0.5,0.551373850437621
1,5,0.25,0.25,0.5,0.475922752526527
2,5,0.4,1,0.3,0.587965341227668
2,5,0.25,0.25,0.5,0.665507621560567
3,5,0.25,0.25,0.5,0.669153688816464
4,5,0.15,64,0.2,0.323433282114003
3,5,0.4,1,0.3,0.561221634756422
3,2.5,0.25,32,0.2,0.48707368198495
5,5,0.35,8,0.2,-0.250634170319853
1,-5,0.4,8,0.2,0.388792926804946
2,-5,0.4,8,0.2,-6.56777706062263
3,-5,0.4,8,0.2,-8.85789127157541
4,-5,0.4,8,0.2,-8.5848980089777
5,-5,0.4,8,0.2,-9.27527465238677
1,-2.5,0.4,8,0.2,0.388596690269487
2,-2.5,0.4,8,0.2,-7.50702754939185
3,-2.5,0.4,8,0.2,-8.25542550742279
4,-2.5,0.4,8,0.2,-8.64527760810351
5,-2.5,0.4,8,0.2,-8.45707846239173
1,0,0.4,8,0.2,0.388437713420839
2,0,0.4,8,0.2,0.505870320353309
4,5,0.25,0.25,0.5,0.622100862966346
5,5,0.3,0.5,0.4,0.327211585611346
1,-5,0.35,0.5,0.4,0.450143054903795
4,2.5,0.3,16,0.2,0.278871952815378
2,-5,0.35,0.5,0.4,-6.60688147861408
3,-5,0.35,0.5,0.4,-6.27533416156553
4,-5,0.35,0.5,0.4,-7.38414602894837
5,-5,0.35,0.5,0.4,-9.0772192963395
1,-2.5,0.35,0.5,0.4,0.450292155963715
2,-2.5,0.35,0.5,0.4,-6.19958764807699
3,-2.5,0.35,0.5,0.4,-5.4274311520601
4,-2.5,0.35,0.5,0.4,-6.39677484588234
5,-2.5,0.35,0.5,0.4,-6.85245633810812
1,0,0.35,0.5,0.4,0.450057199792413
2,0,0.35,0.5,0.4,0.6195422789925
3,0,0.35,0.5,0.4,0.614984122217428
4,0,0.35,0.5,0.4,0.552612522934076
3,0,0.4,8,0.2,0.496020974931994
5,2.5,0.3,2,0.3,0.238953343078964
1,5,0.3,2,0.3,0.419010327517511
2,5,0.3,2,0.3,0.588401332509386
5,0,0.35,0.5,0.4,0.46473093442552
1,2.5,0.35,0.5,0.4,0.450177780659543
2,2.5,0.35,0.5,0.4,0.624775575194223
3,2.5,0.35,0.5,0.4,0.624682525079564
5,5,0.1,128,0.2,-0.306200439958332
1,-5,0.15,128,0.2,0.387831020761848
2,-5,0.15,128,0.2,-9.00966468203788
3,-5,0.15,128,0.2,-9.44444769519121
4,-5,0.15,128,0.2,-11.1031175627455
5,-5,0.15,128,0.2,-12.7334365415138
1,-2.5,0.15,128,0.2,0.387708099631331
2,-2.5,0.15,128,0.2,-8.60234372067375
3,-2.5,0.15,128,0.2,-8.9536492050387
4,-2.5,0.15,128,0.2,-9.8648737149756
5,-2.5,0.15,128,0.2,-11.209923612226
1,0,0.15,128,0.2,0.387747013582168
2,0,0.15,128,0.2,0.509179995702743
3,5,0.3,2,0.3,0.564505655025718
5,5,0.1,4,0.3,0.401084562105604
1,-5,0.15,4,0.3,0.419103049391687
2,-5,0.15,4,0.3,-7.21889145757258
3,-5,0.15,4,0.3,-6.65235767319318
4,-5,0.15,4,0.3,-9.29563207190743
5,-5,0.15,4,0.3,-9.57158221080135
1,-2.5,0.15,4,0.3,0.418755528323391
2,-2.5,0.15,4,0.3,-5.59608452142045
3,-2.5,0.15,4,0.3,-6.16784352081324
4,-2.5,0.15,4,0.3,-8.15262443886009
5,-2.5,0.15,4,0.3,-8.21634312186857
1,0,0.15,4,0.3,0.419124555402279
2,0,0.15,4,0.3,0.571350887491385
3,0,0.15,4,0.3,0.575971585253388
4,0,0.15,4,0.3,0.513693828650759
5,0,0.15,4,0.3,0.470541595585296
1,2.5,0.15,4,0.3,0.419221171948261
2,2.5,0.15,4,0.3,0.584569883705205
3,0,0.15,128,0.2,0.498979899069121
4,0,0.4,8,0.2,0.351219536280676
3,2.5,0.15,4,0.3,0.581879042398315
4,5,0.4,1,0.3,0.421286837457331
4,2.5,0.35,0.5,0.4,0.526000638355892
4,0,0.15,128,0.2,0.403942898450686
4,2.5,0.25,32,0.2,0.251433314483937
4,2.5,0.15,4,0.3,0.538737819447559
5,5,0.15,64,0.2,0.0241068476404009
1,-5,0.2,64,0.2,0.387719952633587
2,-5,0.2,64,0.2,-8.79227052110693
3,-5,0.2,64,0.2,-9.35960700284727
4,-5,0.2,64,0.2,-10.850502051718
5,-5,0.2,64,0.2,-12.6268241767497
1,-2.5,0.2,64,0.2,0.38784952536482
2,-2.5,0.2,64,0.2,-6.90343867703501
3,-2.5,0.2,64,0.2,-8.85789127157541
4,-2.5,0.2,64,0.2,-8.24035968381445
5,-2.5,0.2,64,0.2,-8.58225898088567
1,0,0.2,64,0.2,0.38772073637709
2,0,0.2,64,0.2,0.509440743272084
3,0,0.2,64,0.2,0.496020974931994
5,0,0.15,128,0.2,0.339453313344636
1,2.5,0.15,128,0.2,0.387663808222036
2,2.5,0.15,128,0.2,0.505694911136398
5,2.5,0.3,16,0.2,-0.182260055512688
1,5,0.3,16,0.2,0.388361262199994
4,5,0.3,2,0.3,0.437316649085585
2,5,0.3,16,0.2,0.505263457851231
5,0,0.4,8,0.2,-0.0962915653795606
1,2.5,0.4,8,0.2,0.388873406720149
5,5,0.25,0.25,0.5,0.478282770185688
1,-5,0.3,0.25,0.5,0.475291899009425
2,-5,0.3,0.25,0.5,-5.14049681876923
3,-5,0.3,0.25,0.5,-5.50640866788969
4,-5,0.3,0.25,0.5,-7.07377453247109
5,-5,0.3,0.25,0.5,-8.08768190049757
2,2.5,0.4,8,0.2,0.506047421058309
1,-2.5,0.3,0.25,0.5,0.475246876220267
2,-2.5,0.3,0.25,0.5,-4.76891907296888
3,-2.5,0.3,0.25,0.5,-4.98852955636745
4,-2.5,0.3,0.25,0.5,-6.04338175295926
5,-2.5,0.3,0.25,0.5,-6.45361840899653
1,0,0.3,0.25,0.5,0.475260148538622
2,0,0.3,0.25,0.5,0.647319487659099
3,0,0.3,0.25,0.5,0.627288915556149
4,0,0.2,64,0.2,0.386874321717795
4,0,0.3,0.25,0.5,0.58937192212032
5,0,0.3,0.25,0.5,0.534195344448855
1,2.5,0.3,0.25,0.5,0.475288552846921
2,2.5,0.3,0.25,0.5,0.66234022116391
3,2.5,0.3,0.25,0.5,0.662930202616144
3,2.5,0.15,128,0.2,0.463008340042901
4,2.5,0.3,0.25,0.5,0.608501941144747
3,2.5,0.4,8,0.2,0.492084051351474
3,5,0.3,16,0.2,0.48136533955114
5,2.5,0.15,4,0.3,0.429855540398023
1,5,0.15,4,0.3,0.419374626896653
2,5,0.15,4,0.3,0.584174892689748
3,5,0.15,4,0.3,0.590292461957372
5,2.5,0.35,0.5,0.4,0.358413727123517
1,5,0.35,0.5,0.4,0.450022804734328
2,5,0.35,0.5,0.4,0.623799962827985
3,5,0.35,0.5,0.4,0.621735332883111
5,2.5,0.25,32,0.2,-0.147443689330385
1,5,0.25,32,0.2,0.387880699173678
5,0,0.2,64,0.2,0.269211749299903
1,2.5,0.2,64,0.2,0.387545285179814
2,5,0.25,32,0.2,0.504541951184508
2,2.5,0.2,64,0.2,0.504366197574272
5,5,0.4,1,0.3,0.0566643377975345
1,-5,0.05,1,0.4,0.454121164952072
2,-5,0.05,1,0.4,-4.83725915014972
3,-5,0.05,1,0.4,-4.28637094687794
4,-5,0.05,1,0.4,-6.77908083682826
5,-5,0.05,1,0.4,-7.06008418226896
1,-2.5,0.05,1,0.4,0.454206551951278
2,-2.5,0.05,1,0.4,-5.59572439784554
3,-2.5,0.05,1,0.4,-3.85849709039663
4,-2.5,0.05,1,0.4,-6.92168102420744
5,-2.5,0.05,1,0.4,-5.76478145373106
1,0,0.05,1,0.4,0.454214983790994
2,0,0.05,1,0.4,0.470380184377749
3,0,0.05,1,0.4,0.252370148644065
4,0,0.05,1,0.4,0.112120741127576
5,0,0.05,1,0.4,0.0682636561861871
1,2.5,0.05,1,0.4,0.454094214689928
2,2.5,0.05,1,0.4,0.531357240777859
3,2.5,0.05,1,0.4,0.616432020534839
4,2.5,0.05,1,0.4,0.630105457887051
5,2.5,0.05,1,0.4,0.635947199540432
1,5,0.05,1,0.4,0.454153248508367
2,5,0.05,1,0.4,0.530450494494707
3,5,0.05,1,0.4,0.628725744007742
4,5,0.05,1,0.4,0.640067005891613
4,5,0.15,4,0.3,0.505014288582321
4,2.5,0.15,128,0.2,0.301974787021477
4,2.5,0.4,8,0.2,0.241510219497377
3,2.5,0.2,64,0.2,0.470452911511984
3,5,0.25,32,0.2,0.463720315051295
5,2.5,0.3,0.25,0.5,0.511656729157694
1,5,0.3,0.25,0.5,0.475239529229608
2,5,0.3,0.25,0.5,0.661176801379768
3,5,0.3,0.25,0.5,0.661427217330678
4,5,0.35,0.5,0.4,0.506566084359285
5,5,0.05,1,0.4,0.604499952017148
1,-5,0.1,1,0.4,0.451430665351914
2,-5,0.1,1,0.4,-6.33772878017948
3,-5,0.1,1,0.4,-5.15160765308619
4,-5,0.1,1,0.4,-8.4080606120174
5,-5,0.1,1,0.4,-7.93209272380726
1,-2.5,0.1,1,0.4,0.451497912474009
2,-2.5,0.1,1,0.4,-5.95964686185837
3,-2.5,0.1,1,0.4,-4.55133864332232
4,-2.5,0.1,1,0.4,-6.07663322723213
5,-2.5,0.1,1,0.4,-5.74943175477982
1,0,0.1,1,0.4,0.451534550866339
2,0,0.1,1,0.4,0.57623546338172
3,0,0.1,1,0.4,0.492280564679255
4,0,0.1,1,0.4,0.409457697966373
5,0,0.1,1,0.4,0.292273035087717
1,2.5,0.1,1,0.4,0.451553704915568
2,2.5,0.1,1,0.4,0.595716451971959
4,5,0.3,16,0.2,0.131165119574662
3,2.5,0.1,1,0.4,0.634952318350006
4,2.5,0.1,1,0.4,0.629113556176193
5,5,0.3,2,0.3,0.145520437581179
1,-5,0.35,2,0.3,0.418789939917934
2,-5,0.35,2,0.3,-6.01456657471209
3,-5,0.35,2,0.3,-7.30024619446208
4,-5,0.35,2,0.3,-9.3305278682313
5,-5,0.35,2,0.3,-10.3133325385277
1,-2.5,0.35,2,0.3,0.419077159616154
2,-2.5,0.35,2,0.3,-6.86186847434927
3,-2.5,0.35,2,0.3,-6.00428833688566
4,-2.5,0.35,2,0.3,-8.12119322981608
5,-2.5,0.35,2,0.3,-9.0487582096624
1,0,0.35,2,0.3,0.419150519971899
2,0,0.35,2,0.3,0.580976783532801
3,0,0.35,2,0.3,0.564344109866291
5,2.5,0.1,1,0.4,0.593334638865387
1,5,0.1,1,0.4,0.451423901808181
2,5,0.1,1,0.4,0.59453361337005
3,5,0.1,1,0.4,0.639586470137746
4,0,0.35,2,0.3,0.454281888338889
4,5,0.3,0.25,0.5,0.600958395932428
4,5,0.1,1,0.4,0.613109444955449
4,2.5,0.2,64,0.2,0.246517150723521
4,5,0.25,32,0.2,0.180849783735279
5,2.5,0.15,128,0.2,-0.0287731450990358
1,5,0.15,128,0.2,0.38778492680129
5,2.5,0.4,8,0.2,-0.222895487662658
1,5,0.4,8,0.2,0.38883799453422
5,5,0.15,4,0.3,0.27851608199109
1,-5,0.2,4,0.3,0.41945803381565
2,-5,0.2,4,0.3,-6.09209197759537
3,-5,0.2,4,0.3,-7.01799384525639
4,-5,0.2,4,0.3,-7.98866465883421
5,-5,0.2,4,0.3,-9.96285157263789
2,5,0.4,8,0.2,0.505236544096111
1,-2.5,0.2,4,0.3,0.419508755936216
2,-2.5,0.2,4,0.3,-5.72939185254029
3,-2.5,0.2,4,0.3,-6.55533402424088
4,-2.5,0.2,4,0.3,-6.9799723817283
5,-2.5,0.2,4,0.3,-8.62987090125838
1,0,0.2,4,0.3,0.419450956122401
2,0,0.2,4,0.3,0.57938548031942
3,0,0.2,4,0.3,0.579373048956545
5,0,0.35,2,0.3,0.332886477305303
1,2.5,0.35,2,0.3,0.41911475555324
4,0,0.2,4,0.3,0.528320644213966
2,2.5,0.35,2,0.3,0.584416257689045
2,5,0.15,128,0.2,0.502949877424426
5,0,0.2,4,0.3,0.480742839313799
1,2.5,0.2,4,0.3,0.419509281706705
2,2.5,0.2,4,0.3,0.587965341227668
5,5,0.1,1,0.4,0.557902877965708
3,2.5,0.35,2,0.3,0.562437136460847
1,-5,0.15,1,0.4,0.449790202376217
2,-5,0.15,1,0.4,-6.54864887175179
3,-5,0.15,1,0.4,-5.67072482564875
4,-5,0.15,1,0.4,-8.61250475483485
3,2.5,0.2,4,0.3,0.570430763990422
5,-5,0.15,1,0.4,-6.92616115596115
1,-2.5,0.15,1,0.4,0.449880547177896
2,-2.5,0.15,1,0.4,-6.16352499175939
3,-2.5,0.15,1,0.4,-4.8622816779558
4,-2.5,0.15,1,0.4,-7.4584061040555
5,-2.5,0.15,1,0.4,-7.12123590750072
1,0,0.15,1,0.4,0.449733617627033
2,0,0.15,1,0.4,0.603611766327407
3,0,0.15,1,0.4,0.56332499335694
4,0,0.15,1,0.4,0.507909335144718
5,5,0.3,16,0.2,-0.300711743458629
5,0,0.15,1,0.4,0.462298711832002
1,-5,0.35,16,0.2,0.387968412798863
2,-5,0.35,16,0.2,-8.29345122837437
1,2.5,0.15,1,0.4,0.449914756520719
3,-5,0.35,16,0.2,-6.00719684878473
4,-5,0.35,16,0.2,-8.82418493582071
5,-5,0.35,16,0.2,-12.51435123825
2,2.5,0.15,1,0.4,0.621660804552813
1,-2.5,0.35,16,0.2,0.388091249408391
2,-2.5,0.35,16,0.2,-7.82195920123786
3,-2.5,0.35,16,0.2,-6.94394439073814
4,-2.5,0.35,16,0.2,-9.00816003630121
5,-2.5,0.35,16,0.2,-11.2080522270444
1,0,0.35,16,0.2,0.388175133380173
3,2.5,0.15,1,0.4,0.642399212419925
2,0,0.35,16,0.2,0.509581471236152
4,2.5,0.15,1,0.4,0.607649387577295
3,5,0.4,8,0.2,0.470452911511984
3,0,0.35,16,0.2,0.493611059186891
4,2.5,0.2,4,0.3,0.504304871209654
5,5,0.35,0.5,0.4,0.26025145478109
1,-5,0.4,0.5,0.4,0.45080050001728
2,-5,0.4,0.5,0.4,-5.51193457020612
3,-5,0.4,0.5,0.4,-6.44242104419947
4,-5,0.4,0.5,0.4,-7.46705170896968
5,-5,0.4,0.5,0.4,-9.2605128163433
1,-2.5,0.4,0.5,0.4,0.450390566814587
2,-2.5,0.4,0.5,0.4,-6.25805839470519
3,-2.5,0.4,0.5,0.4,-5.54998350215618
4,-2.5,0.4,0.5,0.4,-7.54175258718197
5,-2.5,0.4,0.5,0.4,-6.98042447625652
1,0,0.4,0.5,0.4,0.450670538748621
2,0,0.4,0.5,0.4,0.623054404713475
3,5,0.15,128,0.2,0.451306726835738
3,0,0.4,0.5,0.4,0.617751190421441
4,0,0.4,0.5,0.4,0.531245918988289
